scenario_id,obstacle_id,k,dx,dy
17,0,9,0.10766980134235989,-0.12905204833565873
17,0,10,0.11107411964517691,-0.17176527047649964
17,0,11,0.11242260722646885,-0.21304246765752569
17,0,12,0.10310268131566447,-0.14639523831283072
17,0,13,0.11948970318608651,-0.2240592396635221
17,0,14,0.15806554249474986,-0.20176775980333667
17,0,15,0.18559166911380562,-0.19688945383555173
17,0,16,0.2035007453570648,-0.2465906540948274
17,0,17,0.20763274215678756,-0.2804567091561286
17,0,18,0.24778426985994095,-0.31556631100528554
17,0,19,0.2728768171862882,-0.27341530849104123
17,0,20,0.29799306714381213,-0.20974462400138733
18,0,0,0.0,0.0
18,0,1,-0.016021235969995662,-0.014361841557190582
18,0,2,-0.020029873623407485,-0.011166523950469555
18,0,3,0.007363685160854555,0.008714137407947001
18,0,4,0.031777513851642715,0.0007102896890578711
18,0,5,0.03511498793958184,-0.03337428543814037
18,0,6,0.02558975199784708,-0.041153957962035165
18,0,7,0.006238674887331686,0.05933856643845058
18,0,8,0.009954245827142107,-0.06629521981728412
18,0,9,0.013077771231073941,-0.11064320918762027
18,0,10,0.03385518767428339,-0.1139751292703591
18,0,11,0.0931391882153413,-0.18096301769391068
18,0,12,0.14296227845864137,-0.14015930231462131
18,0,13,0.190321177699599,-0.19207203202156597
18,0,14,0.20520447359036215,-0.24755717141499367
18,0,15,0.24965415206419128,-0.20434132012902062
18,0,16,0.254468097640219,-0.21613176746383028
18,0,17,0.2896435615196241,-0.3298749418735907
18,0,18,0.2896516207173633,-0.3600935537886852
18,0,19,0.2987565521814923,-0.29830288549067663
18,0,20,0.3019832193047668,-0.31517398537900854
19,0,0,0.0,0.0
19,0,1,-0.02260320318664855,0.06224031955522379
19,0,2,-0.019267042631743718,0.05769121769920464
19,0,3,-0.021496276795649066,0.013071520374706932
19,0,4,0.01044281010822915,-0.019384746288760038
19,0,5,0.020805152549217498,-0.06711193429414196
19,0,6,0.030591946637483852,-0.09871811706269014
19,0,7,0.019529280448678486,-0.005879142421219593
19,0,8,0.009582937770799585,-0.16360678731252676
19,0,9,0.05095592184468051,-0.18258984595723035
19,0,10,0.08721000189816583,-0.15334404921095154
19,0,11,0.09441856844808516,-0.1442701178275918
19,0,12,0.13460038777774444,-0.26747388840577446
19,0,13,0.17441679878829958,-0.20820344117166817
19,0,14,0.19449380410411404,-0.22331887144144752
19,0,15,0.23893859438726717,-0.2410966111000365
19,0,16,0.2756250820018546,-0.19914508968937328
19,0,17,0.2950833079233622,-0.29957087824087997
19,0,18,0.326544015255796,-0.3125671776128434
19,0,19,0.349309569710656,-0.3372405186299436
19,0,20,0.3777336758066103,-0.3717384935113953
20,0,0,0.0,0.0
20,0,1,0.007911821678706635,0.03743501634614259
20,0,2,0.013811756481151169,0.008216234503923971
20,0,3,0.02341862939289448,-0.0054033373672846595
20,0,4,0.019831274545514768,-0.056397222695646634
20,0,5,-0.001768129214244881,-0.14949541022703705
20,0,6,0.053615640841118445,-0.14222014552267687
20,0,7,0.06838059422620146,-0.11597028075997212
20,0,8,0.10410669549329796,-0.06451878768983768
20,0,9,0.1137810007103996,-0.13985406096299718
20,0,10,0.14726994251515702,-0.13768762131071735
20,0,11,0.16871418609482292,-0.15772491071945777
20,0,12,0.17063030020253828,-0.18321572035446362
20,0,13,0.17941521781157221,-0.1520867979507783
20,0,14,0.18494342820503018,-0.20291650147776036
20,0,15,0.1964473437964768,-0.32464715732955746
20,0,16,0.2397270973567085,-0.255550775184251
20,0,17,0.24843320579504224,-0.3457516155745728
20,0,18,0.2694744892343903,-0.40726514124960705
20,0,19,0.30112043157853985,-0.47946905322275535
20,0,20,0.35032162802531985,-0.4760892192644762
21,0,0,0.0,0.0
21,0,1,-0.023074654617727307,0.028081698868676674
21,0,2,-0.007511263511712794,0.03501479247201166
21,0,3,0.007646037646076563,0.05805239830079846
21,0,4,0.019483130299888338,0.04393556914980334
21,0,5,0.04810517293746856,-0.06814384663843763
21,0,6,0.055001903716692516,-0.10415181379436741
21,0,7,0.06613146182802457,-0.16485698495819867
21,0,8,0.06808803326335043,-0.24163722122336478
21,0,9,0.10966721920939496,-0.23109267415353812
21,0,10,0.1248051589334493,-0.26502561448118833
21,0,11,0.12202974520665899,-0.28301407948847007
21,0,12,0.14862988526857568,-0.26741347875827065
21,0,13,0.13240177467344244,-0.2940929571456269
21,0,14,0.15900334151377862,-0.27295727130146946
21,0,15,0.18684421971766468,-0.29276350736913626
21,0,16,0.2393716057600276,-0.33882305796243656
21,0,17,0.26156192240910203,-0.2889764765713822
21,0,18,0.2495291785395965,-0.23897237862789428
21,0,19,0.26148649884045366,-0.2953061076644514
21,0,20,0.2570762475893498,-0.1962604439008521
22,0,0,0.0,0.0
22,0,1,0.00523857619822353,0.04972067574870097
22,0,2,0.026109958084022528,0.0521533292332645
22,0,3,0.009386200070450159,0.0494191378149032
22,0,4,-0.006528408125655473,0.021960789791919712
22,0,5,0.025192479374532548,-0.06178450454252381
22,0,6,0.05525100015695377,-0.10289796192682604
22,0,7,0.08895288063566531,-0.09465595726406997
22,0,8,0.10878279525875217,-0.14145357931634636
22,0,9,0.13166230543186272,-0.12514906190034017
22,0,10,0.1545894873002526,-0.06976718672915892
22,0,11,0.17652314353261578,-0.09976531476128168
22,0,12,0.2032384612966414,-0.19108439167911925
22,0,13,0.23026520239739767,-0.16067178362715295
22,0,14,0.21889918267187095,-0.10719056560352334
22,0,15,0.20464773435725245,-0.16563005192658256
22,0,16,0.2064299455693261,-0.23032006499036145
22,0,17,0.22483483741254934,-0.2303834491515173
22,0,18,0.22963173935852166,-0.31397179358918426
22,0,19,0.25972251254312834,-0.3021581016769769
22,0,20,0.26876647006650844,-0.20052214706481641
23,0,0,0.0,0.0
23,0,1,-0.017673267944680944,0.06590810976521702
23,0,2,-0.015851232523237564,-0.05345032600470534
23,0,3,0.006080031622920247,-0.04660315574599902
23,0,4,-0.001562800737680922,-0.05461588443207772
23,0,5,-0.008669184938436766,-0.1323322495421559
23,0,6,0.0046415793304893805,-0.28376042621746334
23,0,7,0.038983669159155514,-0.2211389693962075
23,0,8,0.0729908651205919,-0.10554573655164064
23,0,9,0.09198191620603494,-0.08942359655675812
