scenario_id,obstacle_id,k,dx,dy
0,0,0,0.3063621747773744,-0.4201184445982993
0,0,1,0.059181891795393016,0.14565518740470695
0,0,2,0.18804715890161638,-0.7826097536570412
0,0,3,0.10699405284409808,-0.5264421874021433
0,0,4,-0.41174879299011535,-0.14863882072153878
0,0,5,-1.03208169638151,0.3965756227803667
0,0,6,-1.313034499690556,0.8195732596135428
0,0,7,-0.7298858372324086,-0.3569498828164287
0,0,8,-0.9341488395818922,-0.9645008506598325
0,0,9,-1.0123973877937564,-0.08137560966357958
0,0,10,-1.5218643419112585,0.44678839445612134
0,0,11,-1.0862319907252749,0.1223930642874444
0,0,12,-1.624741564191374,-0.5947020948925178
0,0,13,-1.2750745754097466,0.064608426412666
0,0,14,-1.4285808452962765,-0.24912902266113887
0,0,15,-1.0560116150449939,0.09110704362824042
0,0,16,-1.652736224222699,-0.5940263559882184
0,0,17,-1.4835020372549452,-0.13672437864898354
0,0,18,-1.6487485524849332,0.8847473938041911
0,0,19,-2.3812693007334715,-0.11039712661583331
0,0,20,-1.5473264565202078,0.04512251627883718
1,0,0,-0.03238324906279227,-0.2220142453509162
1,0,1,-0.3510250213222416,0.08075999094192665
1,0,2,-0.5125820833983745,-0.17020127898887102
1,0,3,-0.207118353931134,-0.33081490924434614
1,0,4,-0.3983409420367766,-0.1852724515112368
1,0,5,-0.5379155655488584,0.05567308050568683
1,0,6,-0.8511473876345705,0.21513594454246038
1,0,7,-0.8287583486389727,-0.05716282129673772
1,0,8,-1.5578996106679985,-0.3645780637717651
1,0,9,-1.1651913923434183,-0.1059872316071878
1,0,10,-1.338543005021038,-0.0206521167602852
1,0,11,-1.1408746385263888,-0.34003953739588827
1,0,12,-1.6708439647258873,-0.12250760584466053
1,0,13,-1.5196301655251447,0.11370632400629999
1,0,14,-1.7392648915601066,0.10958702643006957
1,0,15,-2.047980988076029,0.15860305682774178
1,0,16,-1.9922802842966671,0.3142198340760248
1,0,17,-1.856396158840396,-0.1754382297995453
1,0,18,-2.2214366242205625,0.22318496615505148
1,0,19,-2.2563659552010136,0.27933317716649825
1,0,20,-2.290856678961874,-0.1378536346319054
2,0,0,0.21931012517195747,-0.20268869516246488
2,0,1,-0.02356204395325822,-0.007268710412334984
2,0,2,-0.5239449336972969,-0.408605462378578
2,0,3,-0.06815093138848821,-0.07106742003347302
2,0,4,-0.5666324080659854,-0.14300964838802813
2,0,5,-0.4734958992624285,0.10863800944593924
2,0,6,-1.2613060092677142,0.7082015566877093
2,0,7,-0.8552446334248035,-0.4674848137477681
2,0,8,-1.0814209402984925,-0.6128163166233304
2,0,9,-0.8980248386720209,-0.1900320163895199
2,0,10,-1.6113839127281029,0.3232730903371144
2,0,11,-0.8247563665584969,0.26947692459474143
2,0,12,-2.101425823545514,-0.6181960160265064
2,0,13,-1.5032265179430768,-0.19989029790407734
2,0,14,-1.8871925564446903,0.12668389825720647
2,0,15,-1.7757415016580524,0.6275178168809602
