seed,method,scenario,S,eps_wass,sigma,shift_rho,shift_boost,ground_cost,collision,collision_step,min_clearance,min_clearance_step,total_progress,control_effort,constraint_active_count,missed_mode_steps,total_steps,avg_solve_ms,p50_solve_ms,p95_solve_ms,max_solve_ms,total_dro_injected,avg_safe_horizon,clearance_5pct
937965351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3272,10,20.0933,774.1309,587,29,80,5.4239,4.1997,15.4136,18.1116,0,7.0000,1.4106
937966351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,36,0.6005,79,3.0890,139.5062,132,13,80,10.1644,6.9142,27.4559,28.9205,0,7.0000,0.6266
937967351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0794,18,14.8860,319.7131,369,30,80,9.0230,5.9143,24.9396,32.0612,0,7.0000,1.1037
937968351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2840,17,20.0892,790.4610,457,26,80,8.2765,5.5181,24.3643,29.6291,0,7.0000,1.3434
937969351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0800,23,17.6842,449.4381,331,17,80,8.1434,6.2792,22.6347,24.5792,0,7.0000,1.1085
937970351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1812,15,20.1058,788.5985,502,11,80,6.1785,5.7923,20.9675,24.8696,0,7.0000,1.2344
937971351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3173,16,20.1160,787.0258,555,21,80,4.3457,3.5774,11.9621,16.0248,0,7.0000,1.3892
937972351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.5124,36,12.7707,272.4467,259,18,80,8.1040,5.2064,16.7835,20.7479,0,7.0000,0.5217
937973351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2089,18,20.1103,793.6830,531,21,80,4.8862,3.5667,14.7074,16.5850,0,7.0000,1.2809
937974351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1655,14,20.1127,774.9384,657,14,80,4.1816,3.4128,12.2667,16.0988,0,7.0000,1.1987
937975351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0715,23,3.3309,104.5876,132,20,80,5.7482,3.8203,14.2539,15.9184,0,7.0000,1.0923
937976351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1184,35,18.2667,476.3520,314,34,80,5.3075,3.2866,12.2358,17.6831,0,7.0000,1.1327
937977351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0537,13,12.8493,235.8786,173,19,80,5.7173,4.2532,15.0722,17.1263,0,7.0000,1.0648
937978351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6404,30,6.6644,195.6878,165,35,80,6.3302,4.4613,16.8877,19.3127,0,7.0000,0.6494
937979351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3546,17,20.1162,780.7757,536,17,80,3.3749,2.4294,8.9677,11.9591,0,7.0000,1.3915
937980351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,16,0.6051,23,14.6724,280.9005,301,23,80,6.2629,3.9022,16.1251,18.6306,0,7.0000,0.6396
937981351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2142,14,20.1086,772.3113,457,21,80,3.3516,2.7568,8.9638,13.0611,0,7.0000,1.2562
937982351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9874,45,8.8805,190.7034,188,24,80,7.2436,4.1411,18.8439,22.4042,0,7.0000,0.9897
937983351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0364,21,15.8866,372.1421,332,10,80,5.5890,4.1297,16.2930,18.3904,0,7.0000,1.0969
937984351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.4369,32,19.0533,528.1124,302,42,80,9.9708,7.3315,38.2578,48.8491,0,7.0000,0.4608
937985351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2784,18,3.2620,133.0649,105,29,80,12.6139,8.8427,33.2418,33.7501,0,7.0000,1.3285
937986351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2201,12,20.1104,776.2693,535,26,80,7.7867,5.4162,23.7061,29.5692,0,7.0000,1.3001
937987351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1558,15,16.5676,401.1150,241,24,80,7.1854,4.6546,24.5310,27.1636,0,7.0000,1.1843
937988351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1483,16,20.1303,620.1996,495,19,80,13.5819,10.1380,39.1233,54.0072,0,7.0000,1.1526
937989351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1544,16,20.0929,771.2479,560,23,80,4.5899,3.7257,12.9019,15.7906,0,7.0000,1.2329
937990351,SHMPC_Conformal,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3049,14,20.4455,706.6618,418,17,80,3.9833,3.1894,11.6052,11.9096,0,7.0000,1.3541
462737826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9504,32,12.1038,230.3220,223,17,80,5.8182,3.9440,14.5661,15.1700,0,7.0000,0.9561
462738826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,16,0.0708,23,20.1058,767.0621,494,20,80,5.5892,3.8643,17.4536,24.9627,0,7.0000,0.2790
462739826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9549,16,20.4871,649.4504,436,16,80,6.3175,3.9468,19.6938,39.2840,0,7.0000,0.9571
462740826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3674,16,20.1533,614.0125,564,26,80,4.6994,3.7117,12.7027,16.8575,0,7.0000,1.4222
462741826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,71,0.8127,74,3.4426,149.7374,158,26,80,5.1192,3.7446,13.6950,19.9911,0,7.0000,0.8301
462742826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1399,22,7.8106,218.9715,196,32,80,4.5504,3.2400,11.9034,13.4297,0,7.0000,1.1756
462743826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0017,17,20.4461,612.7839,438,20,80,4.4895,3.0281,12.0259,17.4186,0,7.0000,1.0680
462744826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,47,0.8462,48,3.2300,132.4222,152,24,80,5.1884,3.3418,13.8871,14.2934,0,7.0000,0.8489
462745826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1073,20,20.1546,780.8354,470,31,80,3.7791,3.1800,10.3757,13.6934,0,7.0000,1.1291
462746826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,41,0.8216,43,2.7025,93.6311,138,37,80,9.4758,5.8109,33.9587,37.5234,0,7.0000,0.8411
462747826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0438,14,20.1391,763.8663,517,29,80,5.1363,3.3025,17.2802,21.2672,0,7.0000,1.1214
462748826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8642,40,2.4326,86.2936,108,15,80,7.3150,4.8076,19.6498,21.2434,0,7.0000,0.8862
462749826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.5852,31,16.6956,358.8370,319,32,80,8.2782,5.2300,20.2708,23.6556,0,7.0000,0.5959
462750826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,36,0.7775,39,19.0441,637.1879,390,24,80,6.8532,4.7017,20.1843,20.7909,0,7.0000,0.8119
462751826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9121,24,3.3289,139.0802,218,20,80,7.6311,4.9108,18.8151,19.9281,0,7.0000,0.9462
462752826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4443,17,20.1061,806.6250,691,26,80,4.9111,3.1515,14.0613,28.7803,0,7.0000,1.4745
462753826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2149,42,14.6636,280.8842,244,42,80,6.9338,3.9753,15.5410,16.6333,0,7.0000,1.2189
462754826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1998,18,20.0806,777.0129,540,26,80,4.7653,3.6064,13.5442,17.6992,0,7.0000,1.2169
462755826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0142,33,2.9796,129.2546,130,29,80,7.1504,4.8368,20.3448,21.0525,0,7.0000,1.0162
462756826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,48,0.8324,49,2.4291,86.1419,110,12,80,7.1132,4.0189,17.8883,20.8171,0,7.0000,0.8515
462757826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0567,16,12.1118,228.8123,215,22,80,5.8501,3.8014,14.2081,19.1406,0,7.0000,1.0675
462758826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9761,15,20.1100,774.4611,614,30,80,4.7457,3.7538,14.0821,15.8500,0,7.0000,1.0335
462759826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0442,20,18.4607,435.1846,429,21,80,6.5288,4.4704,19.0153,21.2275,0,7.0000,1.0582
462760826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,28,0.8093,31,16.5414,397.1001,263,30,80,6.4184,4.2886,16.5061,20.1191,0,7.0000,0.8202
462761826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0545,32,8.1630,181.7351,225,32,80,5.4693,3.7313,13.9741,16.7735,0,7.0000,1.0812
462762826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9775,16,6.7271,162.8728,136,30,80,5.6736,3.8143,14.2594,24.0834,0,7.0000,0.9890
462763826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.7622,27,2.0386,76.7262,84,16,80,6.9207,4.3080,20.3119,24.0807,0,7.0000,0.7808
462764826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8820,25,20.4494,702.2561,439,29,80,5.7023,3.9644,21.7583,22.7875,0,7.0000,0.9313
462765826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3443,11,20.0892,777.9967,646,45,80,3.2019,1.9584,10.2878,11.4415,0,7.0000,1.4034
462766826,SHMPC_Hazard,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.7211,32,3.0821,131.8613,163,14,80,9.7060,5.8190,21.5574,25.0075,0,7.0000,0.7234
755919688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,34,0.7026,42,2.8285,94.6341,115,26,80,7.8774,4.8691,19.3609,20.4462,0,7.0000,0.7097
755920688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1899,19,3.4660,133.1737,145,27,80,7.4526,4.9429,17.7858,20.8971,0,7.0000,1.2038
755921688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9960,21,20.1364,625.8303,464,50,80,7.9102,5.7436,25.6460,26.1414,0,7.0000,1.1181
755922688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1008,17,20.4541,726.1901,471,30,80,6.3325,4.5970,17.1156,22.4283,0,7.0000,1.1533
755923688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1466,18,20.4595,704.9964,443,34,80,5.0308,3.1930,11.9285,15.2536,0,7.0000,1.1775
755924688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8864,20,2.4865,86.2580,86,42,80,6.9067,4.4733,17.8302,34.1207,0,7.0000,0.9103
755925688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8761,30,14.5979,282.4260,359,20,80,6.6536,4.0490,15.1602,20.0511,0,7.0000,0.8972
755926688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1765,16,3.2619,139.5608,192,13,80,7.0764,4.4271,14.0815,15.3713,0,7.0000,1.2163
755927688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1104,19,19.9616,600.1590,401,22,80,4.6244,3.3029,13.6983,17.7789,0,7.0000,1.1199
755928688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1377,26,2.5549,110.9665,130,20,80,6.5108,4.2677,15.8315,21.5128,0,7.0000,1.1626
755929688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,40,0.6711,47,15.8406,370.5657,310,44,80,4.7688,3.3106,13.3850,15.6270,0,7.0000,0.6867
755930688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2660,15,20.1088,790.9218,680,35,80,3.8642,3.1816,9.6675,11.6838,0,7.0000,1.3263
755931688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1028,18,2.4753,85.7628,77,35,80,6.2726,3.7436,15.4620,16.4231,0,7.0000,1.1099
755932688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1971,20,16.5400,397.3343,344,50,80,4.4994,2.8296,15.7071,23.5393,0,7.0000,1.2073
755933688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2847,14,20.1001,752.4860,543,42,80,3.4807,2.9020,9.4039,12.5972,0,7.0000,1.3056
755934688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9509,20,3.3486,138.9532,163,28,80,5.2162,3.3605,13.6547,21.6724,0,7.0000,0.9573
755935688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,34,0.2983,69,2.9339,140.9409,170,20,80,6.9261,4.2344,17.1306,17.5594,0,7.0000,0.3101
755936688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0343,41,9.1463,191.8259,160,44,80,5.9073,4.1070,15.7091,19.8190,0,7.0000,1.0454
755937688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0185,14,6.1292,153.2933,161,27,80,7.4273,4.6636,19.4515,23.7557,0,7.0000,1.0348
755938688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2352,16,17.3162,412.9523,375,39,80,5.7457,3.6107,15.1804,17.9374,0,7.0000,1.2439
755939688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2695,15,20.0929,786.2432,553,38,80,4.2565,3.5034,10.8880,18.7454,0,7.0000,1.3173
755940688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3326,14,20.1065,767.6781,543,57,80,3.6395,2.4535,10.2124,13.2741,0,7.0000,1.3831
755941688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2022,12,17.2997,384.8229,351,36,80,7.3491,4.9515,18.2455,23.2900,0,7.0000,1.2550
755942688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0016,21,3.1550,164.2965,204,28,80,9.0746,5.7640,21.6915,24.4476,0,7.0000,1.0165
755943688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2178,14,8.1911,180.7473,169,35,80,4.8601,3.6472,13.0232,15.3294,0,7.0000,1.2955
755944688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4306,13,20.0911,786.2202,683,36,80,3.3056,1.9940,10.7373,17.9732,0,7.0000,1.4884
755945688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2153,33,11.7089,265.8327,253,42,80,6.4053,4.3562,17.3221,20.1451,0,7.0000,1.2311
755946688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.5449,79,2.4102,85.8931,137,22,80,7.8549,4.9443,21.2977,23.3889,0,7.0000,0.5662
755947688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4813,17,20.0922,802.3397,685,43,80,4.7799,2.7945,13.4224,28.2968,0,7.0000,1.5234
755948688,SHMPC_Bandit,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9657,23,3.2629,139.6967,171,44,80,8.1947,5.0225,20.1582,27.6387,0,7.0000,0.9806
2007890247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.8322,20,12.1112,229.1429,245,17,80,7.5389,5.2948,19.6898,25.5704,0,7.0000,0.8529
2007891247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1908,16,20.1062,833.6983,719,16,80,4.4001,2.5387,13.9014,22.5223,0,7.0000,1.2490
2007892247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0788,16,20.1057,800.8470,622,16,80,5.6169,3.7163,18.0450,30.4945,0,7.0000,1.1315
2007893247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,16,0.3159,30,20.5492,717.7022,373,39,80,5.3052,4.0469,17.0425,18.9118,0,7.0000,0.3568
2007894247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,17,0.2174,30,18.8164,460.7480,361,23,80,8.6417,5.1651,23.3540,25.6545,0,7.0000,0.2488
2007895247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.7904,31,2.8044,131.9970,183,25,80,8.3786,5.1029,20.3333,23.9859,0,7.0000,0.8114
2007896247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0268,25,18.8291,457.6545,323,25,80,4.8924,3.9292,13.6846,14.6509,0,7.0000,1.0513
2007897247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0906,13,20.1137,755.4772,580,15,80,5.5635,4.4018,22.9028,23.9451,0,7.0000,1.1609
2007898247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9941,20,2.4783,85.7988,108,16,80,7.4065,4.6876,19.0514,37.3083,0,7.0000,1.0186
2007899247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1214,12,2.5121,85.3559,83,29,80,8.3959,4.7259,20.4387,21.2442,0,7.0000,1.1893
2007900247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.6985,23,20.4154,612.6043,332,14,80,6.7017,4.4554,19.3007,24.0568,0,7.0000,0.7133
2007901247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,37,0.7808,47,3.0150,123.5193,170,8,80,8.6554,5.7097,20.4974,35.5646,0,7.0000,0.7994
2007902247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0389,23,17.8896,408.1738,340,15,80,6.4327,4.8770,17.7475,26.5198,0,7.0000,1.0574
2007903247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,15,0.7979,18,2.8686,95.2411,128,26,80,7.4262,4.5205,17.6388,19.2162,0,7.0000,0.8252
2007904247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9890,15,2.5240,85.5327,110,18,80,5.5750,3.7414,14.9922,17.3317,0,7.0000,0.9930
2007905247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.8156,22,13.6196,296.0663,259,29,80,7.1186,5.1754,18.8863,24.5315,0,7.0000,0.8232
2007906247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,17,0.3827,57,2.4806,86.2873,82,25,80,9.1944,5.1918,28.1238,30.2899,0,7.0000,0.4056
2007907247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1232,19,12.3028,280.1477,294,19,80,5.7952,4.1060,16.9291,20.7739,0,7.0000,1.1585
2007908247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.8347,20,18.9362,520.2943,364,27,80,6.0525,4.4054,17.0808,21.2606,0,7.0000,0.8959
2007909247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.7921,29,7.2909,207.3541,189,17,80,6.6641,4.5510,16.2981,19.3392,0,7.0000,0.7933
2007910247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1559,12,20.1036,757.1505,537,12,80,3.8182,2.8121,13.2714,18.2305,0,7.0000,1.2419
2007911247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0131,41,3.4480,103.7636,119,23,80,8.9253,5.4138,21.7677,41.3063,0,7.0000,1.0148
2007912247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0508,23,7.3268,206.8373,275,22,80,9.4764,5.9003,22.0708,49.1656,0,7.0000,1.0805
2007913247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1323,19,17.7488,449.5973,296,28,80,6.3935,5.2021,19.0812,20.2188,0,7.0000,1.1359
2007914247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9681,18,20.5573,663.4297,485,20,80,6.4499,4.8957,19.0286,24.3711,0,7.0000,0.9799
2007915247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8872,21,17.1642,424.9451,331,13,80,6.1312,4.7933,16.9617,20.2418,0,7.0000,0.9095
2007916247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0569,14,9.7149,200.3069,172,24,80,6.4033,4.4617,17.7005,20.1057,0,7.0000,1.1141
2007917247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1274,24,3.3628,141.6241,201,16,80,6.7147,4.1812,16.2685,18.6558,0,7.0000,1.1471
2007918247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,19,0.2024,31,12.0953,283.2082,404,9,80,9.0468,6.4540,22.9858,28.0951,0,7.0000,0.2295
2007919247,SHMPC_Certificate,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9963,32,20.4270,612.6084,423,20,80,5.5958,4.6057,16.8805,18.0731,0,7.0000,1.0257
465419941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9877,21,2.8398,95.9488,113,1,80,9.7384,13.3830,18.4757,25.9287,0,7.0000,0.9991
465420941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1110,14,5.4691,144.0398,208,4,80,9.4150,12.6146,17.2192,18.3058,0,7.0000,1.1410
465421941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1964,12,19.5806,513.0948,571,5,80,7.5054,4.9456,16.8024,19.8459,0,7.0000,1.2493
465422941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2711,19,19.2490,486.7884,500,10,80,7.1146,4.3084,19.9603,27.2885,0,7.0000,1.2825
465423941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0362,12,2.7672,96.1463,43,11,80,11.2899,16.4468,20.1949,23.3868,0,7.0000,1.0706
465424941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0993,13,13.8977,256.5946,421,4,80,11.8383,15.4442,20.6950,24.4547,0,7.0000,1.1279
465425941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1167,19,20.5824,665.7850,818,8,80,11.0186,9.4022,21.2224,25.0939,0,7.0000,1.1339
465426941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2190,11,20.1118,774.4894,1073,9,80,9.3072,6.4684,26.9295,29.9835,0,7.0000,1.2747
465427941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2138,27,16.6824,358.3574,455,13,80,15.4154,11.6856,43.3653,89.3459,0,7.0000,1.2297
465428941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4041,16,20.1025,808.1799,1021,10,80,5.6602,4.6089,17.9653,22.8158,0,7.0000,1.4714
465429941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9025,16,7.3603,172.7071,241,8,80,11.0391,14.1905,20.8764,22.0479,0,7.0000,0.9059
465430941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1544,54,3.1690,171.9569,148,14,80,8.2215,10.1981,18.4079,25.9562,0,7.0000,1.1555
465431941,SHMPC_Compiler,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0955,18,18.3462,440.3317,416,9,80,7.2305,4.3770,15.1517,17.1654,0,7.0000,1.1184
