scenario_id,obstacle_id,k,dx,dy
14,0,19,-0.8248817676795661,0.3581024968699686
14,0,20,-0.787132913400701,0.21988703228873602
15,0,0,0.0,0.0
15,0,1,-0.10488021895343014,0.045013283508030466
15,0,2,-0.10868129298548368,0.12730039019537587
15,0,3,-0.11382104154813621,0.20369839308075777
15,0,4,-0.22152393186102515,0.12141167183002266
15,0,5,-0.4133226299837016,0.11332979899937445
15,0,6,-0.4988868346664117,0.1733716636021031
15,0,7,-0.5828127733592114,0.23514699151057816
15,0,8,-0.731441883502745,0.3001490689396398
15,0,9,-0.8041064911590086,0.3407042053016296
15,0,10,-0.8223683649886082,0.266884113422714
15,0,11,-0.8443653222015728,0.2057441849209557
15,0,12,-0.8661271280250098,0.20271489857150715
15,0,13,-0.9089443315003964,0.1593889536644374
15,0,14,-0.98284402883414,0.12427280705656196
15,0,15,-1.1601581097361904,0.12968988885098676
15,0,16,-1.2110869350882472,0.08544856236415055
15,0,17,-1.2949907163915118,0.03848192649932469
15,0,18,-1.338413203036247,0.0464219348195366
15,0,19,-1.4071249892831723,0.03314058431466138
15,0,20,-1.437587424393643,-0.024174209618287756
16,0,0,0.0,0.0
16,0,1,-0.20425877804193338,-0.025803400237321084
16,0,2,-0.2579419620550798,0.03810907940684538
16,0,3,-0.36238279540620955,-0.046822541130121076
16,0,4,-0.4879599161832484,-0.046480652036914094
16,0,5,-0.6472389667054985,0.01657966856139137
16,0,6,-0.7546393278759576,0.026850963885457824
16,0,7,-0.8790994982657034,-0.04726530202839996
16,0,8,-1.0448776074634187,-0.10127659160745295
16,0,9,-1.103782673109725,-0.10398134428937694
16,0,10,-1.200657586317976,-0.08834764410772789
16,0,11,-1.299884983367396,-0.010826356106295343
16,0,12,-1.3766164093136775,-0.004118809250243327
16,0,13,-1.4880229302476264,0.059569227712177986
16,0,14,-1.6964268262352906,0.1148066724732415
16,0,15,-1.8404942565277134,0.12452151400784839
16,0,16,-1.9717248486549899,0.10968939120698229
16,0,17,-2.1015548402108033,-0.08921859230048468
16,0,18,-2.2772684769481764,-0.1436637602745504
16,0,19,-2.4638463626921503,-0.25125552844504573
16,0,20,-2.559186001143951,-0.31427772408757293
17,0,0,0.0,0.0
17,0,1,-0.1535837684291277,0.06637815491195083
17,0,2,-0.313992054591655,0.05428312623278177
17,0,3,-0.5654891302310014,0.12916488508018392
17,0,4,-0.7236128488408928,0.06497101928748701
17,0,5,-0.8273842546718768,0.05211165366961365
17,0,6,-0.9772239473620514,0.0298665206457657
17,0,7,-1.0864415257894753,0.07893112013740265
17,0,8,-1.2560466463949003,0.09219590419977428
17,0,9,-1.324744470933496,0.11521672290611332
17,0,10,-1.493647924778397,0.200611037696768
17,0,11,-1.660148863689829,0.14439522783858372
17,0,12,-1.5739436439340833,0.1097099181942826
17,0,13,-1.456884846753701,0.16194072189905412
17,0,14,-1.2581073903201265,0.13806226971234373
17,0,15,-1.0740883456879553,0.14439827850729406
17,0,16,-0.8923094897669355,0.11373759296356424
17,0,17,-0.7350419159068742,0.13757785149111218
17,0,18,-0.5820161438248554,0.2779325409097842
17,0,19,-0.442072618282364,0.2714462251725652
17,0,20,-0.25921375795462653,0.1245770942130861
18,0,0,0.0,0.0
18,0,1,-0.03805467485532166,0.030212351997823905
18,0,2,-0.2695541536797341,0.05746456731906424
18,0,3,-0.5214635613526193,0.0892468165657393
18,0,4,-0.7193800432083037,0.1022958982481349
18,0,5,-0.8574645476672416,0.216827866696365
18,0,6,-1.014925374801567,0.2022213874814816
18,0,7,-1.2499801461563775,0.16243588174439905
18,0,8,-1.4383391824254335,0.17349187156354162
18,0,9,-1.6737634997887625,0.17810760817899496
18,0,10,-1.8681062480592363,0.23202486131793276
